Year,Round,Pick,Player,Pos,HT,WT,Age,Pre-Draft Team,Class,Draft Trades,YOS,nba_id,origin_country,played_until_year,is_defunct,plays_for
1956,1,6,Ron Sobiezczyk,G,6-3,185.0,21.0,DePaul,Sr,FWP to NYK,4,78216.0,US,1959,0.0,NYK
1956,2,14,Bob Kessler,F,6-4,190.0,,Maryland,Sr,,0,,,,,
1956,3,22,Bill Thieben,F,6-6,195.0,21.0,Hofstra,Sr,,2,78312.0,US,1957,0.0,DET
1956,4,30,Charles Slack,F,6-5,215.0,,Marshall,Sr,,0,,,,,
1956,5,38,Joe Lieber,,,,,Holy Cross,Sr,,0,,,,,
1956,6,46,John Schlimm,,,,,John Carroll,Sr,,0,,,,,
1956,7,54,Bruce Harris,,,,,Tennessee Tech,Sr,,0,,,,,
1955,1,6,Johnny Horan,F,6-8,190.0,22.0,Dayton,Sr,,1,77055.0,US,1955,0.0,LAL
1955,2,13,Jesse Arnelle,F,6-5,225.0,21.0,Penn State,Sr,,1,76062.0,US,1955,0.0,DET
1955,3,22,Ron Bennink,G,6-1,175.0,,Washington State,Sr,,0,,,,,
1955,4,29,Dick Howard,F,6-6,210.0,,Case Western Reserve,Sr,,0,,,,,
1955,5,38,Cleo Littleton,,,,,Wichita State,Sr,,0,,,,,
1955,6,45,Bob Reiter,,,,,Missouri,Sr,,0,,,,,
1955,7,54,Tom Harrold,,,,,Colorado,Sr,,0,,,,,
1955,8,61,Don Belcher,F,,,,LSU,Sr,,0,,,,,
1955,9,70,Tom Mixon,,,,,Mercer,Sr,,0,,,,,
1955,10,77,Tom Mock,,,,,Colorado,Sr,,0,,,,,
1955,11,85,Happy Mahfouz,,,,,Spring Hill,Sr,,0,,,,,
1955,12,90,Ray Warren,,,,,TCU,Sr,,0,,,,,
1954,1,4,Dick Rosenthal,F,6-5,205.0,24.0,Notre Dame,Sr,,2,78020.0,US,1956,0.0,DET
1954,2,13,Arnold Short,G,6-3,175.0,21.0,Oklahoma City,Sr,,0,,,,,
1954,3,22,B.H. Born,C,6-9,205.0,21.0,Kansas,Sr,,0,,,,,
1954,4,31,Mel Thompson,F,6-4,,21.0,NC State,Sr,,0,,,,,
1954,5,40,Dutch Burch,,,,21.0,Pittsburgh,Sr,,0,,,,,
1954,6,49,Charles Kraak,PF,6-5,210.0,21.0,Indiana,Sr,,0,,,,,
1954,7,58,Bernie Janicki,GF,6-4,180.0,,Duke,Sr,,0,,,,,
1954,8,67,Don Bielke,C,6-8,240.0,,Valparaiso,Sr,,1,76164.0,US,1955,0.0,DET
1954,9,76,Joel Hittleman,,,,,Loyola (MD),Sr,,0,,,,,
1954,10,84,Phil Larson,,,,,Brigham Young,Sr,,0,,,,,
1954,11,93,Forrest Jackson,,,,,Taylor,Sr,,0,,,,,
1953,1,3,Jack Molinas,SF,6-6,200.0,21.0,Columbia,Sr,,1,77624.0,US,1953,0.0,DET
1953,2,11,George Glasgow,G,,,,Fairleigh Dickinson,Sr,,0,,,,,
1953,3,20,Jim Bredar,G,5-10,170.0,21.0,Illinois,Sr,,0,,,,,
1953,4,29,Jim Bingham,,,,,Eastern Kentucky,Sr,,0,,,,,
1953,5,38,Mike Bodnar,,,,,St. Bonaventure,Sr,,0,,,,,
1953,6,47,Norb Lewinski,,,,,Notre Dame,Sr,,0,,,,,
1953,7,56,William Hagan,,,,,Siena,Sr,,0,,,,,
1953,8,65,Dean Kelley,,5-10,165.0,21.0,Kansas,Sr,,0,,,,,
1953,9,74,Dick White,,,,,Eastern Kentucky,Sr,,0,,,,,
1952,1,3,Dick Groat,PG,5-11,180.0,21.0,Duke,Sr,,1,76894.0,US,1952,0.0,DET
1952,2,13,Monk Meineke,PF,6-7,208.0,21.0,Dayton,Sr,,6,,,,,
1952,3,23,Bill Carlson,,,,,Fordham,Sr,,0,,,,,
1952,4,33,Hal Cerra,,,,,Duquesne,Sr,,0,,,,,
1952,5,43,Bob Clifton,,,,,Iowa,Sr,,0,,,,,
1952,6,53,Leo Corkery,,,,22.0,St. Bonaventure,Sr,,0,,,,,
1952,7,63,Lee Terrill,,,,,NC State,Sr,,0,,,,,
1951,7,64,Jim Ramstead,,,,,Stanford,Jr,,0,,,,,
1951,1,4,Zeke Sinicola,G,5-10,165.0,22.0,Niagara,Sr,,2,78163.0,US,1953,0.0,DET
1951,2,14,Jack Kiley,G,6-1,170.0,22.0,Syracuse,Sr,,2,78066.0,US,1956,0.0,PHI
1951,3,24,Jake Fendley,G,6-0,180.0,21.0,Northwestern,Sr,,2,76837.0,US,1953,0.0,PHI
1951,4,34,Herb Hargett,,,,,Mississippi State,Sr,,0,,,,,
1951,5,44,Leo Johnson,,,,,Arizona,Sr,,0,,,,,
1951,6,54,Frank Clasbeek,,,,,Iowa,Sr,,0,,,,,
1951,8,74,John Manning,,,,22.0,Duquesne,Sr,,0,,,,,
1950,1,8,George Yardley,GF,6-5,190.0,21.0,Stanford,Sr,,7,77347.0,US,1953,1.0,INO
1950,2,20,Jim Riffey,GF,6-4,200.0,26.0,Tulane,Sr,,1,77959.0,US,1950,0.0,DET
1950,3,32,Art Burris,GF,6-5,220.0,26.0,Tennessee,Sr,,2,76311.0,US,1951,0.0,ATL
1950,4,44,Len Rzewszewski,,,,,Indiana State,Sr,,0,,,,,
1950,5,56,Ed Thompson,,,,,Kent State,Sr,,0,,,,,
1950,6,68,Bob Metcalf,,,,,Valparaiso,Sr,,0,,,,,
1950,7,80,Ed Jones,,,,,Tennessee,Sr,,0,,,,,
1950,8,92,Billy Adcock,F,,,,Vanderbilt,Sr,,0,,,,,
1950,9,104,Al Henningsen,,,,,Northwest Missouri State,Sr,,0,,,,,
1949,1,3,Bob A. Harris,F,6-7,195.0,22.0,Oklahoma State,Sr,,5,76959.0,US,1953,0.0,BOS
1949,2,15,John Oldham,G,6-3,175.0,25.0,Western Kentucky,Sr,,2,,,,,
1949,3,27,Fred Schaus,GF,6-5,205.0,23.0,West Virginia,Sr,,5,78075.0,US,1953,0.0,DET
1949,4,38,Jerry Nagel,G,6-0,190.0,20.0,Loyola (IL),Sr,,1,77683.0,US,1949,0.0,DET
1949,5,47,Dal Zuber,,,,,Toledo,Sr,,0,,,,,
1948,1,8,Ward Williams,GF,6-4,195.0,24.0,Indiana,Sr,,1,78573.0,US,1948,0.0,DET
1948,2,20,Bobby Cook,G,6-0,155.0,25.0,Wisconsin,Sr,FWP to SRS,1,76438.0,US,1949,1.0,SHE
1948,3,32,Kenny Rollins,G,6-0,168.0,24.0,Kentucky,Sr,FWP to CHI,3,78012.0,US,1952,1.0,CHS
1948,4,44,Link Richmond,,,,,Arizona,Sr,,0,,,,,
1948,5,56,Murray Wier,G,5-9,155.0,21.0,Iowa,Jr,FWP to TCB,1,78521.0,US,1949,0.0,ATL
